route_cd,route_name,internal_route_cd,ETM route_name,ETM Stage Codes
PRV225,PANAJI MKT-VASCO,PRV225,225,PANAJI MKT-FERRY BOAT-PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-SANCOALE-S CONVENT-ZAREER-ZUYAR-DABOLIM-CHICALIM-VADEM-SHIPYARD-VASCO
PRV226,PANAJI-HUBALI,PRV226,226,PANAJI-HUBALI
PRV228,MAPUSA-PEDNE,PRV228,228,MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE
PRV229,HASAPUR-PATRADEVI,PRV229,229,HASAPUR-CHANDEL-HALI-GAUTHANWADI-NETARDE-FAKIRFATA-KUMYACHOWAL-PATRADEVI
PRV23,PANAJI-VELGUEM via MAPUSA,PRV23,23,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-NANUS-SAVARSHE-KHADKI-VELGUEM
PRV230,ADVOI-MORRLLEM,PRV230,230,ADVOI-VAGURE-SHIGNE-PISSURLEM-HONDA VADAK-HONDA-GAONKAR WDO-ARVALEM-MORLLEM GAO-MORLLEM
PRV231,MAPUSA-MAPUSA,PRV231,231,MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-XELPE/HSPTL-DULER-MPS COURT-MAPUSA
PRV232,PANAJI-PATRADEVI,PRV232,232,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN/AIIA-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-PORASKADE-RLY O/BRIDG-UGVE-TAMBOSHE-TORSHE-DHUSKI-PATRADEVI
PRV233,BICHOLIM-HATURLI,PRV233,233,BICHOLIM-PAZ-MAYEM LAKE-KUMARWADA-BHAVKAI-VAINGINE-TIKHAJAN-HATURLI
PRV234,MADEL-MADEL,PRV234,234,MADEL-CHEMRAN-DEVGIN-SAUD CHURCH-SADETIR-TIKHAJAN-SADETIR-SAUD CHURCH-DEVGIN-CHEMRAN-MADEL
PRV24,PANAJI-SHIGNE via MAPUSA,PRV24,24,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-KARMALI-SHLEP-SHIGNE
PRV26,PANAJI-KARANZOL via MAPUSA,PRV26,26,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-NANUS-SAVARSHE-KHADKI-VELGUEM-PANAS MALA-KARMALI-VILI KARMAL-KUMTHAL-KARANZOL
PRV27,PNJ K.AKDMI-NANODA via MAPUSA,PRV27,27,PNJ K.AKDMI-PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-DVE X JMBKD-POSTAR-MALOLI-BAMBER-NANODA
PRV28,PANAJI-HIVRE via MAPUSA,PRV28,28,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-COPARDE X-HEDODE-PALI-THANE-CHARAVNE X-HIVRE
PRV29,PANAJI-HIVRE,PRV29,29,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-PADELI-BHIRONDA-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI-COPARDE X-HEDODE-PALI-THANE-CHARAVNE X-HIVRE
PRV3,PANAJI-HARBOUR via CORTALIM,PRV3,3,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-SANCOALE-S CONVENT-ZAREER-ZUYAR-DABOLIM-CHICALIM-VADEM-SHIPYARD-VASCO-SADA-HARBOUR
PRV30,PANAJI-HIVRE via MARCEL,PRV30,30,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-COPARDE X-HEDODE-PALI-THANE-CHARAVNE X-HIVRE
PRV31,PANAJI-NANODA via MARCEL,PRV31,31,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-DVE X JMBKD-POSTAR-MALOLI-BAMBER-NANODA
PRV32,PANAJI MKT-NANELI via MARCEL,PRV32,32,PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-BRAMKARMALI-NANELI
PRV33,PANAJI-ZARME via MARCEL,PRV33,33,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-CHINCHMALA-MHAUSHI-DABEM-ZARME
PRV34,PANAJI-ADVOI via MARCEL,PRV34,34,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-B.WADA/NX-NANUS-ASSOLEM JNC-SAVARSHE-BHIRONDA-PADELI-MHADAI-ADVOI
PRV35,PANAJI-BHIRONDA,PRV35,35,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-BHIRONDA
PRV36,PANAJI-KUMARWADA,PRV36,36,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-KUMARWADA
PRV38,VALPOI-VELGUEM via SAVARSHE,PRV38,38,VALPOI-NANUS-SAVARSHE-KHADKI-VELGUEM
PRV39,VALPOI-ADVOI via SAVARSHE,PRV39,39,VALPOI-B.WADA/NX-NANUS-ASSOLEM JNC-SAVARSHE-BHIRONDA-PADELI-MHADAI-ADVOI
PRV40,VALPOI-SATRE via NAGARGAO,PRV40,40,VALPOI-SONAL CROSS-NAGARGAO-DHAVE-DVE X JMBKD-POSTAR-MALOLI-BAMBER-KODAL-NANODA-SATRE
PRV41,VALPOI-USTE via NAGARGAO,PRV41,41,VALPOI-SONAL CROSS-NAGARGAO-DHAVE-VOILE DHAVE-USTE
PRV42,VALPOI-HIVRE via PALI,PRV42,42,VALPOI-COPARDE X-HEDODE-PALI-THANE-CHARAVNE X-HIVRE
PRV43,VALPOI-KUMARKHAN via REDIGHAT,PRV43,43,VALPOI-NGVE/N.CROS-REDIGHAT-KHODYE-KUMARKHAN
PRV44,VALPOI-ZARME via MHAUSHI,PRV44,44,VALPOI-CHINCHMALA-MHAUSHI-DABEM-ZARME
PRV45,PANAJI-MORLLEM,PRV45,45,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-GAONKAR WDO-ARVALEM-MORLLEM GAO-MORLLEM
PRV46,PNJ K.AKDMI-SURLA,PRV46,46,PNJ K.AKDMI-PANAJI MKT-FERRY BOAT-PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-TULSIMALA-PARYE-MORLE COLNY-GHOTELI-KERI-KERI TOLL N-ANJUNE DAM-JAMBLIKADE-C WADYAR-CHORLA-CHAUKI-SURLA
PRV47,PANAJI-SURLA,PRV47,47,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-GAWTHAN-KUDNE-FAL-CHIKNEM-KHODGINI-SURLA
PRV48,PANAJI-BHATWADI TK,PRV48,48,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-TULSIMALA-PARYE-TAMEDGWADI-POILO WADO-DUSRO WADO-DEULWADA-RAVAN FATA-VATULWADI-TALEKHOL-BHATWADI TK
PRV49,PANAJI-SAL via DODAMARG,PRV49,49,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-NANORA-KASARPAL-GA DDMRG-GOA BORDER-DODAMARG-KUMYAMAL-SAL
PRV5,PANAJI-MARGAO,PRV5,5,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI PARK-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-GAWTHAN-KUDNE-NHAVELI-NHAVELI TMP-SEZA GATE-AMONA-KANDOL TMP-MARCEL-TIVREM-TIVRE BUILD-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-CHWGULE DOK-AMORA-TEMBER-RAI AMYAKDE-RAI-ARLEM-MARGAO PWD-FATORDA-MARGAO
PRV50,PANAJI-DHUMASHE via ASSNODA,PRV50,50,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MOITEM-JAMBLIKADE-SALGAOKR MI-ADVALPAL-KEL JUNCTIN-PIRNA-OZRIM BRDGE-MENKURE-DHUMASHE
PRV51,PANAJI-USAP via ASSNODA,PRV51,51,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-NANORA-USAP
PRV52,SANKHALI-SURLA via KHODGINI,PRV52,52,SANKHALI-GAWTHAN-KUDNE-FAL-CHIKNEM-KHODGINI-SURLA
PRV53,PANAJI MKT-MAPUSA via SUCCURRO,PRV53,53,PANAJI MKT-FERRY BOAT-PANAJI-MALIM-VIRLOSA-BRITTONA-TORDA-PAITHAN-SUCCURRO-KHIREE-VADEM-DUKEN-PALYE-GREEN PARK-GIRI CHAPEL-MAPUSA
PRV55,PANAJI-QUITLA via MAPUSA,PRV55,55,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-QUITLA
PRV57,PANAJI-BICHOLIM,PRV57,57,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-PODWAL-POIRA-MAYE TISK-GAONKARWADA-MAYE PNCHYT-WADYAR-POLYTECNIC-BICHOLIM
PRV58,PANAJI MKT-GOLJUVEM,PRV58,58,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-KHORJUVEM-GOLJUVEM
PRV59,PANAJI-MAPUSA via UCASSAIM,PRV59,59,PANAJI-MALIM-VIRLOSA-BRITTONA-SALVADOR-ECOXIM-POMBURPA-GOYNA-OLAULIM-GALVAR-BORAVNE-UCASSAIM-TAR-GIRI CHAPEL-MAPUSA
PRV60,PANAJI-MAPUSA,PRV60,60,PANAJI-MALIM-VIRLOSA-BRITTONA-SALVADOR-ECOXIM-POMBURPA-GOYNA-OLAULIM-GALVAR-CARONA-BHGWATI TMP-ALDONA-TALYAKADE-NACHNL PNCH-NACHNOLA-MOIRA CLUB-MOIRA BRDG-SAW MILL-TAR-GIRI CHAPEL-MAPUSA
PRV61,PANAJI-CALVI TAR via MAPUSA,PRV61,61,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-BHGWATI TMP-CARONA-CALVI TAR
PRV62,PANAJI-AMADI via MAPUSA,PRV62,62,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-BHGWATI TMP-CARONA-AMADI
PRV63,MAPUSA-BICHOLIM via ALDONA,PRV63,63,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-PODWAL-POIRA-MAYE TISK-GAONKARWADA-MAYE PNCHYT-WADYAR-POLYTECNIC-BICHOLIM
PRV64,MAPUSA-AMADI via ALDONA,PRV64,64,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-BHGWATI TMP-CARONA-AMADI
PRV65,MAPUSA-AMADI/CALVI via ALDONA,PRV65,65,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-BHGWATI TMP-CARONA-AMADI/CALVI
PRV66,MAPUSA-CALVI TAR via ALDONA,PRV66,66,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-BHGWATI TMP-CARONA-CALVI TAR
PRV67,MAPUSA-GOLJUVEM via ALDONA,PRV67,67,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-KHORJUVEM-GOLJUVEM
PRV68,MAPUSA-VARPAL via ALDONA,PRV68,68,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-PODWAL-POIRA-MAYE TISK-GAONKARWADA-MAYE PNCHYT-KUMARWADA-BHAVKAI-VAINGINE-TIKHAJAN-HATURLI-VARPAL
PRV69,MAPUSA-MADEL via ALDONA,PRV69,69,MAPUSA-GIRI CHAPEL-TAR-SAW MILL-MOIRA BRDG-MOIRA CLUB-NACHNOLA-NACHNL PNCH-TALYAKADE-ALDONA-KHORJVE BDG-KHORJVE CLB-PODWAL-POIRA-HLDNWDI TSK-MAYE TISK-GAONKARWADA-MAYE PNCHYT-BHAVKAI-VAINGINE-TIKHANE-SADETIR-SAUD CHURCH-DEVJIN-CHEMRAN-MADEL
PRV70,PANAJI-SINQUIREM,PRV70,70,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-POLYTECNIC-WADYAR-MAYE PNCHYT-GAONKARWADA-HALDANWADI-POIRA-SINQUIREM
PRV71,PANAJI-MADEL,PRV71,71,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-TAR-UCASSAIM-BORAVNE-GALVAR-CARONA-CALVI TAR-BHAVKAI-VAINGINE-TIKHAJAN-SADETIR-SAUD CHURCH-DEVGIN-CHEMRAN-MADEL
PRV72,PONDA-NARVA FERRY,PRV72,72,PONDA-FMD CIRCLE-FARMAGUDI-PATYEKADE-MARDOL-MANGESHI-KUNDAI-BHOMA-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM-PAZ-DHABDHABA-BARAZANWADA-SARMNS TITA-PILGAO-SAPT. NARVA-PANCHAYAT-NARVA FERRY
PRV73,MADEL-NARVA via SADETIR,PRV73,73,MADEL-CHEMRAN-DEVGIN-SAUD CHURCH-SADETIR-TIKHAJAN-HATURLI-NARVA
PRV74,MADEL-MADEL FERRY,PRV74,74,MADEL-SHIRSAT-KERE DVKD-KARABHAT-BELABHT/PMB-MUDDR/PDWDA-SAUD CHURCH-DEVGIN-CHEMRAN-MADEL FERRY
PRV75,MADEL-SAUD SCHOOL,PRV75,75,MADEL-SHIRSAT-KERE DVKD-KARABHAT-BELABHT/PMB-MUDDER/PDWD-SAUD SCHOOL
PRV76,BICHOLIM-BICHOLIM,PRV76,76,BICHOLIM-PAZ-MAYEM LAKE-KUMARWADA-BHAVKAI-VAINGINE-TIKHAJAN-HATURLI-HATURLI MTH-VARPAL-MAYEM JUNC-VARPAL-HATURLI MTH-HATURLI-TIKHAJAN-VAINGINE-BHAVKAI-KUMARWADA-MAYEM LAKE-PAZ-BICHOLIM
PRV77,BICHOLIM-NARVA via MAYEM LAKE,PRV77,77,BICHOLIM-PAZ-MAYEM LAKE-KUMARWADA-BHAVKAI-VAINGINE-TIKHAJAN-HATURLI-NARVA
PRV78,BICHOLIM-NARVA,PRV78,78,BICHOLIM-PAZ-WADYAR-MAYE TISK-BHAVKAI-VAINGINE-TIKHAJAN-HATURLI-NARVA
