route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id
45,FULLW,95529,"Sankhali via Marcel",,0
45,FULLW,95537,"Sankhali via Marcel",,0
45,FULLW,95543,"Sankhali via Marcel",,0
45,FULLW,95553,"Sankhali via Marcel",,0
45,FULLW,95562,"Sankhali via Marcel",,0
45,FULLW,95575,"Sankhali via Marcel",,0
45,FULLW,95586,"Sankhali via Marcel",,0
45,FULLW,95602,"Panaji via Marcel",,1
45,FULLW,95609,"Panaji via Marcel",,1
45,FULLW,95617,"Panaji via Marcel",,1
45,FULLW,95626,"Panaji via Marcel",,1
45,FULLW,95631,"Panaji via Marcel",,1
45,FULLW,95639,"Panaji via Marcel",,1
45,FULLW,95655,"Panaji via Marcel",,1
45,FULLW,95666,"Panaji via Marcel",,1
45,FULLW,95674,"Panaji via Marcel",,1
45,FULLW,95684,"Panaji via Marcel",,1
45,FULLW,95695,"Panaji via Marcel",,1
45,FULLW,95704,"Panaji via Marcel",,1
54,FULLW,95550,"Margao",,0
54,FULLW,95561,"Ponda",,1
54,FULLW,95576,"Ponda",,1
54,FULLW,95592,"Ponda",,1
55,FULLW,95545,"Bicholim via Marcel",,0
55,FULLW,95554,"Bicholim via Marcel",,0
55,FULLW,95560,"Bicholim via Marcel",,0
55,FULLW,95573,"Bicholim via Marcel",,0
55,FULLW,95585,"Ponda via Marcel",,1
55,FULLW,95600,"Ponda via Marcel",,1
55,FULLW,95608,"Ponda via Marcel",,1
55,FULLW,95615,"Ponda via Marcel",,1
59,FULLW,96404,"Valpoi via Old Goa,Marcel",,0
59,FULLW,96415,"Panaji via Old Goa,Marcel",,1
59,FULLW,96426,"Panaji via Old Goa,Marcel",,1
71,FULLW,96095,"Curchorem - Savordem via Shiroda",,0
71,FULLW,96123,"Curchorem - Savordem via Shiroda",,0
71,FULLW,96149,"Panaji via Shiroda",,1
71,FULLW,96162,"Panaji via Shiroda",,1
97,FULLW,96407,"Valpoi via Mapusa",,0
97,FULLW,96416,"Valpoi via Mapusa",,0
97,FULLW,96431,"Panaji via Mapusa",,1
97,FULLW,96446,"Panaji via Mapusa",,1
105,FULLW,95528,"Panaji via Marcel",,1
123,FULLW,95437,"Bicholim via Marcel",,0
123,FULLW,95449,"Panaji via Marcel",,1
135,FULLW,95488,"Margao via Ponda",,0
143,FULLW,95392,"Bicholim via Assnora",,0
143,FULLW,95407,"Mapusa  via Assnora",,1
144,FULLW,95442,"Bicholim via Mapusa,Aldona",,0
144,FULLW,95452,"Bicholim via Mapusa,Aldona",,0
144,FULLW,95463,"Panaji via Mapusa,Aldona",,1
144,FULLW,95473,"Panaji via Mapusa,Aldona",,1
145,FULLW,95312,"Mapusa  via Aldona",,0
145,FULLW,95322,"Mapusa  via Aldona",,0
145,FULLW,95328,"Mapusa  via Aldona",,0
145,FULLW,95338,"Mapusa  via Aldona",,0
145,FULLW,95351,"Mapusa  via Aldona",,0
145,FULLW,95360,"Mapusa  via Aldona",,0
145,FULLW,95370,"Mapusa  via Aldona",,0
145,FULLW,95382,"Bicholim via Aldona",,1
145,FULLW,95389,"Bicholim via Aldona",,1
145,FULLW,95404,"Bicholim via Aldona",,1
145,FULLW,95410,"Bicholim via Aldona",,1
145,FULLW,95420,"Bicholim via Aldona",,1
169,FULLW,96224,"Margao via Cortalim",,0
169,FULLW,96226,"Margao via Cortalim",,0
169,FULLW,96229,"Margao via Cortalim",,0
169,FULLW,96231,"Margao via Cortalim",,0
169,FULLW,96235,"Panaji via Cortalim",,1
169,FULLW,96239,"Panaji via Cortalim",,1
169,FULLW,96242,"Panaji via Cortalim",,1
169,FULLW,96244,"Panaji via Cortalim",,1
169,FULLW,96246,"Panaji via Cortalim",,1
169,FULLW,96250,"Panaji via Cortalim",,1
169,FULLW,96252,"Panaji via Cortalim",,1
169,FULLW,96255,"Panaji via Cortalim",,1
169,FULLW,96257,"Panaji via Cortalim",,1
169,FULLW,96259,"Panaji via Cortalim",,1
169,FULLW,96260,"Panaji via Cortalim",,1
184,FULLW,96051,"Bicholim via Mapusa,Assnora",,0
184,FULLW,96067,"Panaji via Mapusa,Assnora",,1
184,FULLW,96088,"Panaji via Mapusa,Assnora",,1
184,FULLW,96106,"Panaji via Mapusa,Assnora",,1
208,FULLW,96297,"Pedne  via Mapusa",,0
208,FULLW,96313,"Panaji via Mapusa",,1
217,FULLW,95651,"Ponda via Marcel",,0
217,FULLW,95662,"Ponda via Marcel",,0
217,FULLW,95671,"Ponda via Marcel",,0
217,FULLW,95680,"Ponda via Marcel",,0
217,FULLW,95692,"Bicholim via Marcel",,1
217,FULLW,95702,"Bicholim via Marcel",,1
217,FULLW,95714,"Bicholim via Marcel",,1
217,FULLW,95725,"Bicholim via Marcel",,1
218,FULLW,95647,"Margao via Ponda",,0
218,FULLW,95661,"Bicholim via Ponda",,1
218,FULLW,95678,"Bicholim via Ponda",,1
220,FULLW,96312,"Ponda",,0
457,FULLW,97246,"Margao",,0
469,FULLW,95703,"Ponda via Dharbandoda",,0
469,FULLW,95718,"Curchorem - Savordem via Dharbandoda",,1
469,FULLW,95727,"Curchorem - Savordem via Dharbandoda",,1
469,FULLW,95735,"Curchorem - Savordem via Dharbandoda",,1
486,FULLW,95793,"Bicholim via Neura",,0
486,FULLW,95821,"Margao via Neura",,1
488,FULLW,95819,"Margao via Betul",,1
489,FULLW,95832,"Canacona via Cuncolim",,0
495,FULLW,95834,"Margao via Paroda",,1
496,FULLW,95835,"Curchorem - Savordem via Macazan",,0
496,FULLW,95848,"Margao via Macazan",,1
496,FULLW,95852,"Margao via Macazan",,1
524,FULLW,95900,"Panaji via Cansaulim",,0
524,FULLW,95909,"Margao via Cansaulim",,1
524,FULLW,95920,"Margao via Cansaulim",,1
524,FULLW,95928,"Margao via Cansaulim",,1
525,FULLW,95902,"Panaji via Cortalim",,0
525,FULLW,95912,"Panaji via Cortalim",,0
525,FULLW,95926,"Panaji via Cortalim",,0
525,FULLW,95936,"Panaji via Cortalim",,0
525,FULLW,95945,"Panaji via Cortalim",,0
525,FULLW,95955,"Panaji via Cortalim",,0
525,FULLW,95966,"Panaji via Cortalim",,0
525,FULLW,95978,"Panaji via Cortalim",,0
525,FULLW,95989,"Panaji via Cortalim",,0
525,FULLW,96003,"Panaji via Cortalim",,0
525,FULLW,96018,"Panaji via Cortalim",,0
525,FULLW,96035,"Panaji via Cortalim",,0
525,FULLW,96049,"Panaji via Cortalim",,0
525,FULLW,96063,"Panaji via Cortalim",,0
525,FULLW,96078,"Panaji via Cortalim",,0
525,FULLW,96094,"Panaji via Cortalim",,0
525,FULLW,96114,"Panaji via Cortalim",,0
525,FULLW,96137,"Panaji via Cortalim",,0
525,FULLW,96151,"Panaji via Cortalim",,0
525,FULLW,96161,"Panaji via Cortalim",,0
525,FULLW,96172,"Panaji via Cortalim",,0
525,FULLW,96182,"Panaji via Cortalim",,0
525,FULLW,96190,"Panaji via Cortalim",,0
525,FULLW,96199,"Panaji via Cortalim",,0
525,FULLW,96209,"Panaji via Cortalim",,0
525,FULLW,96220,"Panaji via Cortalim",,0
525,FULLW,96233,"Panaji via Cortalim",,0
525,FULLW,96248,"Panaji via Cortalim",,0
525,FULLW,96262,"Panaji via Cortalim",,0
525,FULLW,96272,"Panaji via Cortalim",,0
525,FULLW,96284,"Panaji via Cortalim",,0
525,FULLW,96295,"Panaji via Cortalim",,0
525,FULLW,96310,"Panaji via Cortalim",,0
525,FULLW,96327,"Panaji via Cortalim",,0
525,FULLW,96342,"Panaji via Cortalim",,0
525,FULLW,96350,"Panaji via Cortalim",,0
525,FULLW,96359,"Panaji via Cortalim",,0
525,FULLW,96368,"Panaji via Cortalim",,0
525,FULLW,96378,"Panaji via Cortalim",,0
525,FULLW,96389,"Panaji via Cortalim",,0
525,FULLW,96399,"Panaji via Cortalim",,0
525,FULLW,96406,"Panaji via Cortalim",,0
525,FULLW,96410,"Panaji via Cortalim",,0
525,FULLW,96421,"Panaji via Cortalim",,0
525,FULLW,96427,"Panaji via Cortalim",,0
525,FULLW,96436,"Panaji via Cortalim",,0
525,FULLW,96448,"Panaji via Cortalim",,0
525,FULLW,96454,"Panaji via Cortalim",,0
525,FULLW,96466,"Panaji via Cortalim",,0
525,FULLW,96475,"Panaji via Cortalim",,0
525,FULLW,96491,"Panaji via Cortalim",,0
525,FULLW,96505,"Panaji via Cortalim",,0
525,FULLW,96512,"Panaji via Cortalim",,0
525,FULLW,96522,"Panaji via Cortalim",,0
525,FULLW,96528,"Panaji via Cortalim",,0
525,FULLW,96537,"Panaji via Cortalim",,0
525,FULLW,96543,"Panaji via Cortalim",,0
525,FULLW,96554,"Panaji via Cortalim",,0
525,FULLW,96563,"Panaji via Cortalim",,0
525,FULLW,96575,"Panaji via Cortalim",,0
525,FULLW,96580,"Panaji via Cortalim",,0
525,FULLW,96586,"Panaji via Cortalim",,0
525,FULLW,96592,"Panaji via Cortalim",,0
525,FULLW,96596,"Panaji via Cortalim",,0
525,FULLW,96600,"Panaji via Cortalim",,0
525,FULLW,96604,"Panaji via Cortalim",,0
525,FULLW,96607,"Panaji via Cortalim",,0
525,FULLW,96610,"Panaji via Cortalim",,0
525,FULLW,96613,"Panaji via Cortalim",,0
525,FULLW,96616,"Panaji via Cortalim",,0
525,FULLW,96619,"Panaji via Cortalim",,0
525,FULLW,96622,"Panaji via Cortalim",,0
525,FULLW,96626,"Panaji via Cortalim",,0
525,FULLW,96629,"Panaji via Cortalim",,0
525,FULLW,96632,"Panaji via Cortalim",,0
525,FULLW,96635,"Panaji via Cortalim",,0
525,FULLW,96638,"Panaji via Cortalim",,0
525,FULLW,96641,"Panaji via Cortalim",,0
525,FULLW,96644,"Panaji via Cortalim",,0
525,FULLW,96647,"Panaji via Cortalim",,0
525,FULLW,96650,"Panaji via Cortalim",,0
525,FULLW,96653,"Panaji via Cortalim",,0
525,FULLW,96656,"Panaji via Cortalim",,0
525,FULLW,96659,"Panaji via Cortalim",,0
525,FULLW,96662,"Panaji via Cortalim",,0
525,FULLW,96667,"Panaji via Cortalim",,0
525,FULLW,96670,"Panaji via Cortalim",,0
525,FULLW,96673,"Panaji via Cortalim",,0
525,FULLW,96676,"Panaji via Cortalim",,0
525,FULLW,96679,"Panaji via Cortalim",,0
525,FULLW,96682,"Panaji via Cortalim",,0
525,FULLW,96685,"Panaji via Cortalim",,0
525,FULLW,96688,"Panaji via Cortalim",,0
525,FULLW,96691,"Panaji via Cortalim",,0
525,FULLW,96694,"Panaji via Cortalim",,0
525,FULLW,96697,"Panaji via Cortalim",,0
525,FULLW,96700,"Panaji via Cortalim",,0
525,FULLW,96703,"Panaji via Cortalim",,0
525,FULLW,96706,"Panaji via Cortalim",,0
525,FULLW,96709,"Panaji via Cortalim",,0
525,FULLW,96713,"Panaji via Cortalim",,0
525,FULLW,96716,"Panaji via Cortalim",,0
525,FULLW,96719,"Panaji via Cortalim",,0
525,FULLW,96722,"Panaji via Cortalim",,0
525,FULLW,96725,"Panaji via Cortalim",,0
525,FULLW,96728,"Panaji via Cortalim",,0
525,FULLW,96731,"Panaji via Cortalim",,0
525,FULLW,96734,"Panaji via Cortalim",,0
525,FULLW,96738,"Panaji via Cortalim",,0
525,FULLW,96741,"Panaji via Cortalim",,0
525,FULLW,96745,"Panaji via Cortalim",,0
525,FULLW,96748,"Panaji via Cortalim",,0
525,FULLW,96751,"Panaji via Cortalim",,0
525,FULLW,96752,"Panaji via Cortalim",,0
525,FULLW,96756,"Panaji via Cortalim",,0
525,FULLW,96758,"Panaji via Cortalim",,0
525,FULLW,96760,"Panaji via Cortalim",,0
525,FULLW,96763,"Panaji via Cortalim",,0
525,FULLW,96765,"Panaji via Cortalim",,0
525,FULLW,96767,"Panaji via Cortalim",,0
525,FULLW,96769,"Panaji via Cortalim",,0
525,FULLW,96770,"Panaji via Cortalim",,0
525,FULLW,96772,"Panaji via Cortalim",,0
525,FULLW,96774,"Panaji via Cortalim",,0
525,FULLW,96776,"Panaji via Cortalim",,0
525,FULLW,96778,"Panaji via Cortalim",,0
525,FULLW,96781,"Panaji via Cortalim",,0
525,FULLW,96783,"Panaji via Cortalim",,0
525,FULLW,96785,"Panaji via Cortalim",,0
525,FULLW,96787,"Panaji via Cortalim",,0
525,FULLW,96789,"Panaji via Cortalim",,0
525,FULLW,96791,"Panaji via Cortalim",,0
525,FULLW,96793,"Panaji via Cortalim",,0
525,FULLW,96795,"Panaji via Cortalim",,0
525,FULLW,96797,"Margao via Cortalim",,1
525,FULLW,96799,"Margao via Cortalim",,1
525,FULLW,96801,"Margao via Cortalim",,1
525,FULLW,96803,"Margao via Cortalim",,1
525,FULLW,96805,"Margao via Cortalim",,1
525,FULLW,96807,"Margao via Cortalim",,1
525,FULLW,96809,"Margao via Cortalim",,1
525,FULLW,96811,"Margao via Cortalim",,1
525,FULLW,96817,"Margao via Cortalim",,1
525,FULLW,96819,"Margao via Cortalim",,1
525,FULLW,96821,"Margao via Cortalim",,1
525,FULLW,96823,"Margao via Cortalim",,1
525,FULLW,96825,"Margao via Cortalim",,1
525,FULLW,96827,"Margao via Cortalim",,1
525,FULLW,96830,"Margao via Cortalim",,1
525,FULLW,96832,"Margao via Cortalim",,1
525,FULLW,96834,"Margao via Cortalim",,1
525,FULLW,96836,"Margao via Cortalim",,1
525,FULLW,96838,"Margao via Cortalim",,1
525,FULLW,96840,"Margao via Cortalim",,1
525,FULLW,96842,"Margao via Cortalim",,1
525,FULLW,96844,"Margao via Cortalim",,1
525,FULLW,96846,"Margao via Cortalim",,1
525,FULLW,96848,"Margao via Cortalim",,1
525,FULLW,96850,"Margao via Cortalim",,1
525,FULLW,96852,"Margao via Cortalim",,1
525,FULLW,96854,"Margao via Cortalim",,1
525,FULLW,96856,"Margao via Cortalim",,1
525,FULLW,96858,"Margao via Cortalim",,1
525,FULLW,96860,"Margao via Cortalim",,1
525,FULLW,96862,"Margao via Cortalim",,1
525,FULLW,96865,"Margao via Cortalim",,1
525,FULLW,96867,"Margao via Cortalim",,1
525,FULLW,96869,"Margao via Cortalim",,1
525,FULLW,96871,"Margao via Cortalim",,1
525,FULLW,96873,"Margao via Cortalim",,1
525,FULLW,96875,"Margao via Cortalim",,1
525,FULLW,96877,"Margao via Cortalim",,1
525,FULLW,96879,"Margao via Cortalim",,1
525,FULLW,96881,"Margao via Cortalim",,1
525,FULLW,96883,"Margao via Cortalim",,1
525,FULLW,96885,"Margao via Cortalim",,1
525,FULLW,96888,"Margao via Cortalim",,1
525,FULLW,96890,"Margao via Cortalim",,1
525,FULLW,96892,"Margao via Cortalim",,1
525,FULLW,96894,"Margao via Cortalim",,1
525,FULLW,96896,"Margao via Cortalim",,1
525,FULLW,96898,"Margao via Cortalim",,1
525,FULLW,96900,"Margao via Cortalim",,1
525,FULLW,96902,"Margao via Cortalim",,1
525,FULLW,96904,"Margao via Cortalim",,1
525,FULLW,96906,"Margao via Cortalim",,1
525,FULLW,96908,"Margao via Cortalim",,1
525,FULLW,96910,"Margao via Cortalim",,1
525,FULLW,96913,"Margao via Cortalim",,1
525,FULLW,96915,"Margao via Cortalim",,1
525,FULLW,96917,"Margao via Cortalim",,1
525,FULLW,96919,"Margao via Cortalim",,1
525,FULLW,96921,"Margao via Cortalim",,1
525,FULLW,96923,"Margao via Cortalim",,1
525,FULLW,96925,"Margao via Cortalim",,1
525,FULLW,96927,"Margao via Cortalim",,1
525,FULLW,96929,"Margao via Cortalim",,1
525,FULLW,96931,"Margao via Cortalim",,1
525,FULLW,96933,"Margao via Cortalim",,1
525,FULLW,96935,"Margao via Cortalim",,1
525,FULLW,96937,"Margao via Cortalim",,1
525,FULLW,96940,"Margao via Cortalim",,1
525,FULLW,96942,"Margao via Cortalim",,1
525,FULLW,96944,"Margao via Cortalim",,1
525,FULLW,96946,"Margao via Cortalim",,1
525,FULLW,96948,"Margao via Cortalim",,1
525,FULLW,96951,"Margao via Cortalim",,1
525,FULLW,96953,"Margao via Cortalim",,1
525,FULLW,96956,"Margao via Cortalim",,1
525,FULLW,96963,"Margao via Cortalim",,1
525,FULLW,96964,"Margao via Cortalim",,1
525,FULLW,96965,"Margao via Cortalim",,1
525,FULLW,96966,"Margao via Cortalim",,1
525,FULLW,96967,"Margao via Cortalim",,1
525,FULLW,96968,"Margao via Cortalim",,1
525,FULLW,96969,"Margao via Cortalim",,1
525,FULLW,96970,"Margao via Cortalim",,1
525,FULLW,96971,"Margao via Cortalim",,1
525,FULLW,96972,"Margao via Cortalim",,1
525,FULLW,96973,"Margao via Cortalim",,1
525,FULLW,96974,"Margao via Cortalim",,1
525,FULLW,96975,"Margao via Cortalim",,1
525,FULLW,96976,"Margao via Cortalim",,1
525,FULLW,96977,"Margao via Cortalim",,1
525,FULLW,96978,"Margao via Cortalim",,1
525,FULLW,96979,"Margao via Cortalim",,1
525,FULLW,96980,"Margao via Cortalim",,1
525,FULLW,96981,"Margao via Cortalim",,1
525,FULLW,96982,"Margao via Cortalim",,1
525,FULLW,96983,"Margao via Cortalim",,1
525,FULLW,96984,"Margao via Cortalim",,1
525,FULLW,96985,"Margao via Cortalim",,1
525,FULLW,96986,"Margao via Cortalim",,1
525,FULLW,96987,"Margao via Cortalim",,1
525,FULLW,96988,"Margao via Cortalim",,1
525,FULLW,96989,"Margao via Cortalim",,1
525,FULLW,96990,"Margao via Cortalim",,1
525,FULLW,96991,"Margao via Cortalim",,1
525,FULLW,96992,"Margao via Cortalim",,1
525,FULLW,96993,"Margao via Cortalim",,1
525,FULLW,96994,"Margao via Cortalim",,1
525,FULLW,96995,"Margao via Cortalim",,1
525,FULLW,96996,"Margao via Cortalim",,1
525,FULLW,96997,"Margao via Cortalim",,1
525,FULLW,96998,"Margao via Cortalim",,1
525,FULLW,96999,"Margao via Cortalim",,1
525,FULLW,97000,"Margao via Cortalim",,1
525,FULLW,97001,"Margao via Cortalim",,1
525,FULLW,97002,"Margao via Cortalim",,1
525,FULLW,97003,"Margao via Cortalim",,1
525,FULLW,97004,"Margao via Cortalim",,1
525,FULLW,97005,"Margao via Cortalim",,1
525,FULLW,97006,"Margao via Cortalim",,1
525,FULLW,97007,"Margao via Cortalim",,1
525,FULLW,97008,"Margao via Cortalim",,1
525,FULLW,97009,"Margao via Cortalim",,1
525,FULLW,97010,"Margao via Cortalim",,1
525,FULLW,97011,"Margao via Cortalim",,1
525,FULLW,97012,"Margao via Cortalim",,1
525,FULLW,97013,"Margao via Cortalim",,1
525,FULLW,97014,"Margao via Cortalim",,1
525,FULLW,97015,"Margao via Cortalim",,1
525,FULLW,97016,"Margao via Cortalim",,1
525,FULLW,97017,"Margao via Cortalim",,1
525,FULLW,97018,"Margao via Cortalim",,1
525,FULLW,97019,"Margao via Cortalim",,1
525,FULLW,97020,"Margao via Cortalim",,1
525,FULLW,97021,"Margao via Cortalim",,1
525,FULLW,97022,"Margao via Cortalim",,1
525,FULLW,97023,"Margao via Cortalim",,1
525,FULLW,97024,"Margao via Cortalim",,1
525,FULLW,97025,"Margao via Cortalim",,1
525,FULLW,97026,"Margao via Cortalim",,1
525,FULLW,97027,"Margao via Cortalim",,1
525,FULLW,97028,"Margao via Cortalim",,1
525,FULLW,97029,"Margao via Cortalim",,1
525,FULLW,97030,"Margao via Cortalim",,1
525,FULLW,97031,"Margao via Cortalim",,1
525,FULLW,97032,"Margao via Cortalim",,1
525,FULLW,97033,"Margao via Cortalim",,1
525,FULLW,97034,"Margao via Cortalim",,1
525,FULLW,97035,"Margao via Cortalim",,1
525,FULLW,97036,"Margao via Cortalim",,1
525,FULLW,97037,"Margao via Cortalim",,1
528,FULLW,95905,"Panaji via Ponda",,0
528,FULLW,95915,"Margao via Ponda",,1
528,FULLW,95929,"Margao via Ponda",,1
530,FULLW,95907,"Margao via Lotulim/chu",,1
531,FULLW,95916,"Panaji via Bicholim",,0
531,FULLW,95939,"Panaji via Bicholim",,0
531,FULLW,95960,"Margao via Bicholim",,1
542,FULLW,95950,"Shiroda via Borim Bridge",,0
554,FULLW,97042,"Vasco",,0
554,FULLW,97043,"Margao",,1
567,FULLW,97112,"Shiroda",,0
571,FULLW,96455,"Curchorem - Savordem via Shiroda",,0
571,FULLW,96464,"Ponda via Shiroda",,1
596,FULLW,95810,"Bicholim via Ponda,Marcel",,0
596,FULLW,95831,"Margao via Ponda,Marcel",,1
602,FULLW,96467,"Panaji via Oldgoa",,0
602,FULLW,96473,"Panaji via Oldgoa",,0
602,FULLW,96486,"Panaji via Oldgoa",,0
602,FULLW,96497,"Panaji via Oldgoa",,0
602,FULLW,96504,"Panaji via Oldgoa",,0
602,FULLW,96509,"Panaji via Oldgoa",,0
602,FULLW,96513,"Panaji via Oldgoa",,0
602,FULLW,96523,"Ponda via Oldgoa",,1
602,FULLW,96527,"Ponda via Oldgoa",,1
602,FULLW,96533,"Ponda via Oldgoa",,1
602,FULLW,96540,"Ponda via Oldgoa",,1
602,FULLW,96549,"Ponda via Oldgoa",,1
622,FULLW,96548,"Panaji via Cortalim",,0
622,FULLW,96556,"Panaji via Cortalim",,0
622,FULLW,96564,"Panaji via Cortalim",,0
622,FULLW,96573,"Panaji via Cortalim",,0
622,FULLW,96578,"Panaji via Cortalim",,0
622,FULLW,96583,"Panaji via Cortalim",,0
622,FULLW,96590,"Panaji via Cortalim",,0
622,FULLW,96593,"Panaji via Cortalim",,0
622,FULLW,96597,"Panaji via Cortalim",,0
622,FULLW,96599,"Panaji via Cortalim",,0
622,FULLW,96602,"Panaji via Cortalim",,0
622,FULLW,96605,"Panaji via Cortalim",,0
622,FULLW,96608,"Panaji via Cortalim",,0
622,FULLW,96611,"Panaji via Cortalim",,0
622,FULLW,96614,"Panaji via Cortalim",,0
622,FULLW,96617,"Panaji via Cortalim",,0
622,FULLW,96620,"Panaji via Cortalim",,0
622,FULLW,96623,"Panaji via Cortalim",,0
622,FULLW,96625,"Panaji via Cortalim",,0
622,FULLW,96628,"Panaji via Cortalim",,0
622,FULLW,96631,"Panaji via Cortalim",,0
622,FULLW,96634,"Panaji via Cortalim",,0
622,FULLW,96637,"Panaji via Cortalim",,0
622,FULLW,96640,"Panaji via Cortalim",,0
622,FULLW,96643,"Panaji via Cortalim",,0
622,FULLW,96646,"Panaji via Cortalim",,0
622,FULLW,96649,"Panaji via Cortalim",,0
622,FULLW,96652,"Panaji via Cortalim",,0
622,FULLW,96655,"Panaji via Cortalim",,0
622,FULLW,96658,"Panaji via Cortalim",,0
622,FULLW,96660,"Panaji via Cortalim",,0
622,FULLW,96663,"Panaji via Cortalim",,0
622,FULLW,96666,"Panaji via Cortalim",,0
622,FULLW,96669,"Panaji via Cortalim",,0
622,FULLW,96672,"Panaji via Cortalim",,0
622,FULLW,96675,"Panaji via Cortalim",,0
622,FULLW,96678,"Panaji via Cortalim",,0
622,FULLW,96681,"Panaji via Cortalim",,0
622,FULLW,96684,"Panaji via Cortalim",,0
622,FULLW,96687,"Panaji via Cortalim",,0
622,FULLW,96690,"Panaji via Cortalim",,0
622,FULLW,96693,"Panaji via Cortalim",,0
622,FULLW,96696,"Panaji via Cortalim",,0
622,FULLW,96699,"Panaji via Cortalim",,0
622,FULLW,96702,"Panaji via Cortalim",,0
622,FULLW,96705,"Panaji via Cortalim",,0
622,FULLW,96707,"Panaji via Cortalim",,0
622,FULLW,96710,"Panaji via Cortalim",,0
622,FULLW,96712,"Panaji via Cortalim",,0
622,FULLW,96715,"Panaji via Cortalim",,0
622,FULLW,96718,"Panaji via Cortalim",,0
622,FULLW,96721,"Panaji via Cortalim",,0
622,FULLW,96724,"Panaji via Cortalim",,0
622,FULLW,96727,"Panaji via Cortalim",,0
622,FULLW,96730,"Panaji via Cortalim",,0
622,FULLW,96732,"Panaji via Cortalim",,0
622,FULLW,96736,"Panaji via Cortalim",,0
622,FULLW,96739,"Panaji via Cortalim",,0
622,FULLW,96742,"Panaji via Cortalim",,0
622,FULLW,96744,"Panaji via Cortalim",,0
622,FULLW,96747,"Panaji via Cortalim",,0
622,FULLW,96749,"Panaji via Cortalim",,0
622,FULLW,96754,"Panaji via Cortalim",,0
622,FULLW,96757,"Panaji via Cortalim",,0
622,FULLW,96759,"Panaji via Cortalim",,0
622,FULLW,96761,"Panaji via Cortalim",,0
622,FULLW,96762,"Panaji via Cortalim",,0
622,FULLW,96764,"Panaji via Cortalim",,0
622,FULLW,96766,"Panaji via Cortalim",,0
622,FULLW,96768,"Panaji via Cortalim",,0
622,FULLW,96771,"Panaji via Cortalim",,0
622,FULLW,96773,"Panaji via Cortalim",,0
622,FULLW,96775,"Panaji via Cortalim",,0
622,FULLW,96777,"Panaji via Cortalim",,0
622,FULLW,96779,"Panaji via Cortalim",,0
622,FULLW,96780,"Panaji via Cortalim",,0
622,FULLW,96782,"Panaji via Cortalim",,0
622,FULLW,96784,"Panaji via Cortalim",,0
622,FULLW,96786,"Panaji via Cortalim",,0
622,FULLW,96788,"Panaji via Cortalim",,0
622,FULLW,96790,"Panaji via Cortalim",,0
622,FULLW,96792,"Panaji via Cortalim",,0
622,FULLW,96794,"Panaji via Cortalim",,0
622,FULLW,96796,"Panaji via Cortalim",,0
622,FULLW,96798,"Panaji via Cortalim",,0
622,FULLW,96800,"Panaji via Cortalim",,0
622,FULLW,96802,"Panaji via Cortalim",,0
622,FULLW,96804,"Panaji via Cortalim",,0
622,FULLW,96806,"Panaji via Cortalim",,0
622,FULLW,96808,"Panaji via Cortalim",,0
622,FULLW,96810,"Panaji via Cortalim",,0
622,FULLW,96812,"Panaji via Cortalim",,0
622,FULLW,96813,"Panaji via Cortalim",,0
622,FULLW,96814,"Panaji via Cortalim",,0
622,FULLW,96815,"Panaji via Cortalim",,0
622,FULLW,96816,"Vasco via Cortalim",,1
622,FULLW,96818,"Vasco via Cortalim",,1
622,FULLW,96820,"Vasco via Cortalim",,1
622,FULLW,96822,"Vasco via Cortalim",,1
622,FULLW,96824,"Vasco via Cortalim",,1
622,FULLW,96826,"Vasco via Cortalim",,1
622,FULLW,96828,"Vasco via Cortalim",,1
622,FULLW,96829,"Vasco via Cortalim",,1
622,FULLW,96831,"Vasco via Cortalim",,1
622,FULLW,96833,"Vasco via Cortalim",,1
622,FULLW,96835,"Vasco via Cortalim",,1
622,FULLW,96837,"Vasco via Cortalim",,1
622,FULLW,96839,"Vasco via Cortalim",,1
622,FULLW,96841,"Vasco via Cortalim",,1
622,FULLW,96843,"Vasco via Cortalim",,1
622,FULLW,96845,"Vasco via Cortalim",,1
622,FULLW,96847,"Vasco via Cortalim",,1
622,FULLW,96849,"Vasco via Cortalim",,1
622,FULLW,96851,"Vasco via Cortalim",,1
622,FULLW,96853,"Vasco via Cortalim",,1
622,FULLW,96855,"Vasco via Cortalim",,1
622,FULLW,96857,"Vasco via Cortalim",,1
622,FULLW,96859,"Vasco via Cortalim",,1
622,FULLW,96861,"Vasco via Cortalim",,1
622,FULLW,96863,"Vasco via Cortalim",,1
622,FULLW,96864,"Vasco via Cortalim",,1
622,FULLW,96866,"Vasco via Cortalim",,1
622,FULLW,96868,"Vasco via Cortalim",,1
622,FULLW,96870,"Vasco via Cortalim",,1
622,FULLW,96872,"Vasco via Cortalim",,1
622,FULLW,96874,"Vasco via Cortalim",,1
622,FULLW,96876,"Vasco via Cortalim",,1
622,FULLW,96878,"Vasco via Cortalim",,1
622,FULLW,96880,"Vasco via Cortalim",,1
622,FULLW,96882,"Vasco via Cortalim",,1
622,FULLW,96884,"Vasco via Cortalim",,1
622,FULLW,96886,"Vasco via Cortalim",,1
622,FULLW,96887,"Vasco via Cortalim",,1
622,FULLW,96889,"Vasco via Cortalim",,1
622,FULLW,96891,"Vasco via Cortalim",,1
622,FULLW,96893,"Vasco via Cortalim",,1
622,FULLW,96895,"Vasco via Cortalim",,1
622,FULLW,96897,"Vasco via Cortalim",,1
