stop_id,stop_name,stop_lat,stop_lon,location_type
1676,"Aldona Talyaar",15.590374946594238,73.863204956054690,0
1677,"Church",15.644202232360840,73.806632995605470,0
1678,"Church",15.644101142883300,73.806686401367190,0
1679,"Camurli Panchayat",15.643493652343750,73.804153442382810,0
1680,"Camurli Panchayat",15.643416404724121,73.804206848144530,0
1681,"Wagali",15.651103019714355,73.786720275878900,0
1682,"Wagali",15.650948524475098,73.786827087402340,0
1704,"Goljuem",15.597684860229492,73.889335632324220,0
1705,"Paz, Bicholim",15.587967872619629,73.944458007812500,0
1706,"Mayem Lake Titha",15.583997726440430,73.940628051757810,0
1707,"Mayem Lake Titha",15.583798408508300,73.940788269042970,0
1708,"Kelbai Wada",15.582586288452148,73.930358886718750,0
1709,"Kelbai Wada",15.582702636718750,73.930313110351560,0
1710,"Kumbhar Wada",15.577039718627930,73.918991088867190,0
1711,"Kumbhar Wada",15.577109336853027,73.918907165527340,0
1712,"Savan Wada",15.574192047119140,73.906761169433600,0
1713,"Savan Wada",15.574127197265625,73.906860351562500,0
1714,"Chorao",15.548371315002441,73.896110534667970,0
1715,"Chorao",15.548495292663574,73.896209716796880,0
1716,"Bhavkai",15.569657325744629,73.906616210937500,0
1717,"Bhavkai",15.569631576538086,73.906532287597660,0
1718,"Murdi/Mudder",15.555658340500000,73.910606384300000,0
1719,"Murdi/Mudder",15.555720329300000,73.910552978500000,0
1720,"Saud",15.552221263000000,73.891361951800000,0
1721,"Saud",15.552570598100000,73.891614437100000,0
